0,[User:23 - Device:3 - Object:0 - BoundingBoxType:0 - time:04/05/2014 10:17:09] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,3,0,1,18.4234557151794,18.4234557151794,0,15.8182878494263
1,23,3,0,0,19.8326969146729,38.2561526298523,0,11.5281715393066
1,23,3,0,1,7.30840682983398,45.5645594596863,2,37.2550468444824
1,23,3,0,0,4.53200149536133,50.0965609550476,0,7.21456146240234
1,23,3,0,1,14.1652755737305,64.2618365287781,1,29.3698406219482
1,23,3,0,0,18.5137634277344,82.7755999565125,1,18.4045429229736
1,23,3,0,1,10.5577011108398,93.3333010673523,1,19.5583896636963
1,23,3,0,0,6.81757354736328,100.150874614716,1,18.1657104492188
1,23,3,0,0,5.98671722412109,106.137591838837,0,5.33980989456177
1,23,3,0,0,11.0243301391602,117.161921977997,1,17.5169887542725
1,23,3,0,1,11.7698364257813,128.931758403778,1,20.9839515686035
1,23,3,0,1,8.78414916992188,137.7159075737,1,30.3306579589844
0,[Device Ends At04/05/2014 10:19:30 -- Overall Times ] 137.7159075737[Overall error] 231.485959529877  ,,,,,,,,
0,[User:23 - Device:3 - Object:1 - BoundingBoxType:0 - time:04/05/2014 10:19:42] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,3,1,0,17.4157242774963,17.4157242774963,1,17.0711421966553
1,23,3,1,0,7.1227912902832,24.5385155677795,0,10.2043867111206
1,23,3,1,1,9.31303215026855,33.8515477180481,1,21.7635402679443
1,23,3,1,1,20.73779296875,54.5893406867981,1,18.6818790435791
1,23,3,1,0,11.1028900146484,65.6922307014465,1,29.8759880065918
1,23,3,1,0,6.17391967773438,71.8661503791809,1,25.8674983978271
1,23,3,1,1,14.4190902709961,86.285240650177,0,2.97086119651794
1,23,3,1,0,14.2263717651367,100.511612415314,0,16.6731739044189
1,23,3,1,1,14.2666397094727,114.778252124786,1,28.8686618804932
1,23,3,1,1,13.9305419921875,128.708794116974,1,18.5012855529785
1,23,3,1,0,3.46018981933594,132.16898393631,1,27.2348823547363
1,23,3,1,1,19.8199615478516,151.988945484161,2,52.8599662780762
0,[Device Ends At04/05/2014 10:22:17 -- Overall Times ] 151.988945484161[Overall error] 270.573265790939  ,,,,,,,,
0,[User:23 - Device:2 - Object:0 - BoundingBoxType:0 - time:04/05/2014 10:31:11] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,2,0,1,7.52301406860352,7.52301406860352,0,8.91818523406982
1,23,2,0,1,14.8391704559326,22.3621845245361,1,20.2271480560303
1,23,2,0,0,8.67395401000977,31.0361385345459,0,15.4848070144653
1,23,2,0,1,10.0893249511719,41.1254634857178,0,11.5968599319458
1,23,2,0,0,11.9205207824707,53.0459842681885,1,23.8273963928223
1,23,2,0,1,15.7185401916504,68.7645244598389,0,14.7879724502563
1,23,2,0,0,7.70966339111328,76.4741878509521,0,12.5390825271606
1,23,2,0,0,4.66534423828125,81.1395320892334,0,14.9021730422974
1,23,2,0,0,6.22081756591797,87.3603496551514,0,9.93605422973633
1,23,2,0,1,13.5304794311523,100.890829086304,1,19.1101188659668
1,23,2,0,0,10.7193908691406,111.610219955444,0,5.21609020233154
1,23,2,0,1,11.4563522338867,123.066572189331,0,10.8615970611572
0,[Device Ends At04/05/2014 10:33:18 -- Overall Times ] 123.066572189331[Overall error] 167.40748500824  ,,,,,,,,
0,[User:23 - Device:2 - Object:1 - BoundingBoxType:0 - time:04/05/2014 10:33:44] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,2,1,0,13.8411393165588,13.8411393165588,0,6.59410047531128
1,23,2,1,1,9.91701793670654,23.7581572532654,1,32.9367599487305
1,23,2,1,1,10.9542922973633,34.7124495506287,1,20.0686149597168
1,23,2,1,1,14.5154762268066,49.2279257774353,0,13.7975196838379
1,23,2,1,1,4.68206787109375,53.9099936485291,1,19.226131439209
1,23,2,1,0,8.44772720336914,62.3577208518982,1,24.517484664917
1,23,2,1,0,7.29230499267578,69.650025844574,0,13.3206462860107
1,23,2,1,0,5.70098876953125,75.3510146141052,0,12.2051067352295
1,23,2,1,1,11.6385726928711,86.9895873069763,0,8.52960395812988
1,23,2,1,1,8.83246612548828,95.8220534324646,1,20.5719738006592
1,23,2,1,0,4.69676208496094,100.518815517426,0,16.5864562988281
1,23,2,1,0,6.50659942626953,107.025414943695,1,26.5235347747803
0,[Device Ends At04/05/2014 10:35:34 -- Overall Times ] 107.025414943695[Overall error] 214.87793302536  ,,,,,,,,
0,[User:23 - Device:1 - Object:1 - BoundingBoxType:0 - time:04/05/2014 10:42:55] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,1,1,0,8.15850186347961,8.15850186347961,0,15.5507802963257
1,23,1,1,1,8.99727535247803,17.1557772159576,1,20.1914882659912
1,23,1,1,1,6.90707015991211,24.0628473758698,1,18.3095264434814
1,23,1,1,0,11.7232246398926,35.7860720157623,1,18.2292881011963
1,23,1,1,0,7.77516174316406,43.5612337589264,0,7.84861850738525
1,23,1,1,0,5.08521270751953,48.6464464664459,1,29.6648197174072
1,23,1,1,0,7.32554626464844,55.9719927310944,0,13.2913465499878
1,23,1,1,1,21.9898986816406,77.961891412735,0,2.74632215499878
1,23,1,1,1,17.0758285522461,95.0377199649811,0,14.0098142623901
1,23,1,1,0,6.40432739257813,101.442047357559,0,5.14109992980957
1,23,1,1,1,5.53612518310547,106.978172540665,0,16.7315330505371
1,23,1,1,1,17.432373046875,124.41054558754,0,12.2065849304199
0,[Device Ends At04/05/2014 10:45:02 -- Overall Times ] 124.41054558754[Overall error] 173.92122220993  ,,,,,,,,
0,[User:23 - Device:1 - Object:0 - BoundingBoxType:0 - time:04/05/2014 10:45:10] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,1,0,0,8.61898422241211,8.61898422241211,1,17.2523746490479
1,23,1,0,1,9.49937725067139,18.1183614730835,0,11.5143585205078
1,23,1,0,1,9.70000648498535,27.8183679580688,1,17.150707244873
1,23,1,0,0,6.00503730773926,33.8234052658081,0,14.0813207626343
1,23,1,0,0,3.87913131713867,37.7025365829468,0,7.79805612564087
1,23,1,0,1,7.89292526245117,45.5954618453979,0,11.6561346054077
1,23,1,0,1,8.86317443847656,54.4586362838745,0,8.06849670410156
1,23,1,0,0,7.39150619506836,61.8501424789429,0,6.9638934135437
1,23,1,0,1,5.90616607666016,67.756308555603,0,11.2355051040649
1,23,1,0,1,8.27535247802734,76.0316610336304,0,12.6613874435425
1,23,1,0,0,5.81984710693359,81.851508140564,0,4.82205533981323
1,23,1,0,0,5.15073394775391,87.0022420883179,0,9.62608051300049
0,[Device Ends At04/05/2014 10:46:40 -- Overall Times ] 87.0022420883179[Overall error] 132.830370426178  ,,,,,,,,
0,[User:23 - Device:4 - Object:1 - BoundingBoxType:0 - time:04/05/2014 10:53:21] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,4,1,1,17.9026417732239,17.9026417732239,0,8.55509853363037
1,23,4,1,0,6.72631454467773,24.6289563179016,0,15.3360548019409
1,23,4,1,1,12.3230876922607,36.9520440101624,0,10.4631624221802
1,23,4,1,1,13.4619064331055,50.4139504432678,1,19.9841976165771
1,23,4,1,0,9.28321075439453,59.6971611976624,1,26.0555076599121
1,23,4,1,0,4.12831115722656,63.8254723548889,0,15.9064474105835
1,23,4,1,0,6.08986663818359,69.9153389930725,1,24.0231018066406
1,23,4,1,0,10.3007202148438,80.2160592079163,0,12.4901399612427
1,23,4,1,1,10.3069000244141,90.5229592323303,1,17.4804382324219
1,23,4,1,1,14.3250732421875,104.848032474518,1,24.7370319366455
1,23,4,1,0,10.2746658325195,115.122698307037,1,21.8798427581787
1,23,4,1,1,13.8593978881836,128.982096195221,1,21.2039222717285
0,[Device Ends At04/05/2014 10:55:32 -- Overall Times ] 128.982096195221[Overall error] 218.114945411682  ,,,,,,,,
0,[User:23 - Device:4 - Object:0 - BoundingBoxType:0 - time:04/05/2014 10:57:26] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,4,0,0,7.62943506240845,7.62943506240845,0,7.22660160064697
1,23,4,0,1,9.78198528289795,17.4114203453064,1,18.33127784729
1,23,4,0,0,6.82258605957031,24.2340064048767,0,5.39698219299316
1,23,4,0,0,9.39960670471191,33.6336131095886,0,7.06460571289063
1,23,4,0,1,11.0037117004395,44.6373248100281,0,11.954216003418
1,23,4,0,1,15.0172843933105,59.6546092033386,0,8.69804096221924
1,23,4,0,0,4.59830093383789,64.2529101371765,0,2.60742592811584
1,23,4,0,0,4.76971435546875,69.0226244926453,0,9.97580432891846
1,23,4,0,0,6.26858520507813,75.2912096977234,0,6.86832189559937
1,23,4,0,1,6.50686645507813,81.7980761528015,1,17.5578937530518
1,23,4,0,1,15.2873840332031,97.0854601860046,0,3.15586376190186
1,23,4,0,1,6.83607482910156,103.921535015106,0,11.1020765304565
0,[Device Ends At04/05/2014 10:59:13 -- Overall Times ] 103.921535015106[Overall error] 109.939110517502  ,,,,,,,,
0,[User:23 - Device:0 - Object:1 - BoundingBoxType:0 - time:04/05/2014 11:09:16] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,0,1,1,8.38830590248108,8.38830590248108,0,16.2592144012451
1,23,0,1,1,8.43210411071777,16.8204100131989,0,10.269003868103
1,23,0,1,0,4.82843780517578,21.6488478183746,1,24.2508945465088
1,23,0,1,0,6.77542877197266,28.4242765903473,0,7.58997201919556
1,23,0,1,1,6.48974227905273,34.9140188694,0,4.58332395553589
1,23,0,1,0,4.81487274169922,39.7288916110992,0,11.9752531051636
1,23,0,1,1,8.09307098388672,47.821962594986,0,13.1012506484985
1,23,0,1,0,3.4820671081543,51.3040297031403,1,25.9307441711426
1,23,0,1,1,5.06486892700195,56.3688986301422,1,21.9139709472656
1,23,0,1,0,4.53213119506836,60.9010298252106,0,9.58570003509521
1,23,0,1,1,12.0236396789551,72.9246695041656,0,16.6056728363037
1,23,0,1,0,7.47396850585938,80.398638010025,1,18.295654296875
0,[Device Ends At04/05/2014 11:10:39 -- Overall Times ] 80.398638010025[Overall error] 180.360654830933  ,,,,,,,,
0,[User:23 - Device:0 - Object:0 - BoundingBoxType:0 - time:04/05/2014 11:10:49] :: 1  ,,,,,,,,
dataType, userId ,Device,object,angleType,elapsed time,overall task elapsed time, errorType,error distance
1,23,0,0,1,10.5382595062256,10.5382595062256,0,7.60100603103638
1,23,0,0,0,5.45371627807617,15.9919757843018,0,11.1100521087646
1,23,0,0,1,9.7647819519043,25.7567577362061,0,11.3008327484131
1,23,0,0,1,6.27184295654297,32.028600692749,0,8.60167407989502
1,23,0,0,1,12.9936714172363,45.0222721099854,0,16.0054111480713
1,23,0,0,0,6.17455291748047,51.1968250274658,0,4.2977123260498
1,23,0,0,1,6.40244293212891,57.5992679595947,0,13.0058298110962
1,23,0,0,0,3.09372711181641,60.6929950714111,1,19.5007629394531
1,23,0,0,0,7.49417114257813,68.1871662139893,0,7.04028606414795
1,23,0,0,0,4.41341400146484,72.6005802154541,1,18.1921691894531
1,23,0,0,0,5.95498657226563,78.5555667877197,0,8.12567234039307
1,23,0,0,1,6.85481262207031,85.41037940979,0,8.43623828887939
0,[Device Ends At04/05/2014 11:12:31 -- Overall Times ] 85.41037940979[Overall error] 133.217647075653  ,,,,,,,,
